id,pred_tm
haemulonii|XP_025340376.1,52.379161
haemulonii|XP_025340381.1,52.362972
haemulonii|XP_025340389.1,53.118235
haemulonii|XP_025340400.1,54.449183
haemulonii|XP_025340405.1,51.367450
haemulonii|XP_025340413.1,52.881974
haemulonii|XP_025340416.1,63.112271
haemulonii|XP_025340417.1,55.975538
haemulonii|XP_025340424.1,54.294950
haemulonii|XP_025340436.1,52.864927
haemulonii|XP_025340437.1,54.437762
haemulonii|XP_025340439.1,55.226576
haemulonii|XP_025340440.1,56.803864
haemulonii|XP_025340443.1,52.151442
haemulonii|XP_025340447.1,52.309209
haemulonii|XP_025340452.1,58.915639
haemulonii|XP_025340471.1,53.903484
haemulonii|XP_025340477.1,51.551646
haemulonii|XP_025340496.1,57.114655
haemulonii|XP_025340510.1,53.935921
haemulonii|XP_025340511.1,51.592773
haemulonii|XP_025340516.1,63.730848
haemulonii|XP_025340519.1,54.026836
haemulonii|XP_025340538.1,51.197338
haemulonii|XP_025340541.1,52.962285
haemulonii|XP_025340557.1,52.378970
haemulonii|XP_025340578.1,56.552869
haemulonii|XP_025340580.1,63.220465
haemulonii|XP_025340587.1,52.662474
haemulonii|XP_025340588.1,52.421957
haemulonii|XP_025340590.1,54.554534
haemulonii|XP_025340596.1,52.460450
haemulonii|XP_025340600.1,53.626549
haemulonii|XP_025340620.1,51.821995
haemulonii|XP_025340630.1,53.738528
haemulonii|XP_025340633.1,51.778752
haemulonii|XP_025340637.1,51.241803
haemulonii|XP_025340638.1,57.936442
haemulonii|XP_025340642.1,55.940574
haemulonii|XP_025340645.1,59.298182
haemulonii|XP_025340647.1,52.353328
haemulonii|XP_025340654.1,54.620165
haemulonii|XP_025340664.1,58.652812
haemulonii|XP_025340672.1,51.408213
haemulonii|XP_025340682.1,51.059633
haemulonii|XP_025340690.1,51.922971
haemulonii|XP_025340691.1,51.215023
haemulonii|XP_025340725.1,52.677959
haemulonii|XP_025340728.1,50.818235
haemulonii|XP_025340730.1,54.457349
haemulonii|XP_025340731.1,52.859682
haemulonii|XP_025340743.1,52.918053
haemulonii|XP_025340746.1,52.569622
haemulonii|XP_025340747.1,55.533838
haemulonii|XP_025340761.1,55.555063
haemulonii|XP_025340778.1,53.848368
haemulonii|XP_025340793.1,54.651725
haemulonii|XP_025340794.1,66.494733
haemulonii|XP_025340796.1,55.795413
haemulonii|XP_025340797.1,50.940490
haemulonii|XP_025340804.1,50.968415
haemulonii|XP_025340817.1,58.074301
haemulonii|XP_025340818.1,51.497233
haemulonii|XP_025340820.1,55.890566
haemulonii|XP_025340831.1,53.538424
haemulonii|XP_025340834.1,52.997178
haemulonii|XP_025340837.1,52.079934
haemulonii|XP_025340838.1,53.658569
haemulonii|XP_025340851.1,52.625096
haemulonii|XP_025340854.1,52.100652
haemulonii|XP_025340862.1,52.267963
haemulonii|XP_025340868.1,51.917082
haemulonii|XP_025340878.1,54.632002
haemulonii|XP_025340880.1,53.528339
haemulonii|XP_025340904.1,52.411598
haemulonii|XP_025340905.1,53.082341
haemulonii|XP_025340907.1,51.170945
haemulonii|XP_025340917.1,53.068966
haemulonii|XP_025340922.1,56.000024
haemulonii|XP_025340926.1,52.957559
haemulonii|XP_025340933.1,61.825687
haemulonii|XP_025340952.1,51.901573
haemulonii|XP_025340954.1,52.062082
haemulonii|XP_025340955.1,52.747709
haemulonii|XP_025340956.1,54.438359
haemulonii|XP_025340960.1,66.108590
haemulonii|XP_025340969.1,59.400624
haemulonii|XP_025340981.1,61.002910
haemulonii|XP_025340982.1,55.513078
haemulonii|XP_025340983.1,52.217573
haemulonii|XP_025341005.1,53.039712
haemulonii|XP_025341008.1,58.199579
haemulonii|XP_025341015.1,55.618715
haemulonii|XP_025341029.1,53.534341
haemulonii|XP_025341031.1,51.740295
haemulonii|XP_025341036.1,52.196032
haemulonii|XP_025341038.1,53.956378
haemulonii|XP_025341057.1,52.796251
haemulonii|XP_025341058.1,52.542132
haemulonii|XP_025341071.1,52.516246
haemulonii|XP_025341083.1,58.925921
haemulonii|XP_025341084.1,54.358453
haemulonii|XP_025341086.1,58.885378
haemulonii|XP_025341094.1,53.153223
haemulonii|XP_025341095.1,52.378678
haemulonii|XP_025341097.1,51.351887
haemulonii|XP_025341101.1,56.374425
haemulonii|XP_025341128.1,50.488025
haemulonii|XP_025341134.1,55.797559
haemulonii|XP_025341137.1,53.319246
haemulonii|XP_025341151.1,51.542515
haemulonii|XP_025341159.1,54.468024
haemulonii|XP_025341162.1,54.566008
haemulonii|XP_025341167.1,52.450985
haemulonii|XP_025341179.1,51.748306
haemulonii|XP_025341180.1,61.330837
haemulonii|XP_025341195.1,52.724844
haemulonii|XP_025341196.1,52.217108
haemulonii|XP_025341210.1,55.424857
haemulonii|XP_025341211.1,54.978210
haemulonii|XP_025341212.1,50.670123
haemulonii|XP_025341213.1,54.955316
haemulonii|XP_025341223.1,56.023425
haemulonii|XP_025341251.1,52.372825
haemulonii|XP_025341256.1,52.557403
haemulonii|XP_025341271.1,56.618661
haemulonii|XP_025341275.1,54.958421
haemulonii|XP_025341276.1,54.243243
haemulonii|XP_025341277.1,52.350193
haemulonii|XP_025341281.1,51.843411
haemulonii|XP_025341282.1,51.785749
haemulonii|XP_025341283.1,55.983239
haemulonii|XP_025341286.1,53.280765
haemulonii|XP_025341288.1,52.102590
haemulonii|XP_025341294.1,60.295767
haemulonii|XP_025341302.1,59.158427
haemulonii|XP_025341309.1,50.976759
haemulonii|XP_025341324.1,53.451651
haemulonii|XP_025341333.1,54.312128
haemulonii|XP_025341336.1,52.376479
haemulonii|XP_025341339.1,52.068233
haemulonii|XP_025341340.1,59.296185
haemulonii|XP_025341347.1,53.524965
haemulonii|XP_025341357.1,51.566368
haemulonii|XP_025341358.1,52.981514
haemulonii|XP_025341362.1,52.460957
haemulonii|XP_025341366.1,52.776718
haemulonii|XP_025341373.1,54.359066
haemulonii|XP_025341376.1,57.246166
haemulonii|XP_025341378.1,56.832016
haemulonii|XP_025341380.1,54.706174
haemulonii|XP_025341381.1,51.177710
haemulonii|XP_025341386.1,50.584871
haemulonii|XP_025341393.1,52.719963
haemulonii|XP_025341396.1,57.849514
haemulonii|XP_025341397.1,52.734190
haemulonii|XP_025341416.1,53.681511
haemulonii|XP_025341419.1,51.687920
haemulonii|XP_025341420.1,52.236027
haemulonii|XP_025341421.1,53.163648
haemulonii|XP_025341435.1,51.440346
haemulonii|XP_025341442.1,53.942186
haemulonii|XP_025341468.1,57.004356
haemulonii|XP_025341488.1,52.569056
haemulonii|XP_025341506.1,54.419363
haemulonii|XP_025341507.1,52.894819
haemulonii|XP_025341509.1,54.332411
haemulonii|XP_025341523.1,51.435262
haemulonii|XP_025341535.1,53.542620
haemulonii|XP_025341539.1,54.769939
haemulonii|XP_025341540.1,53.777659
haemulonii|XP_025341542.1,54.695702
haemulonii|XP_025341569.1,53.074932
haemulonii|XP_025341572.1,54.550725
haemulonii|XP_025341617.1,55.036110
haemulonii|XP_025341618.1,51.890832
haemulonii|XP_025341626.1,50.853282
haemulonii|XP_025341635.1,55.949229
haemulonii|XP_025341645.1,52.015585
haemulonii|XP_025341664.1,51.007181
haemulonii|XP_025341674.1,54.549080
haemulonii|XP_025341681.1,51.226139
haemulonii|XP_025341685.1,53.002959
haemulonii|XP_025341686.1,53.250510
haemulonii|XP_025341690.1,52.514154
haemulonii|XP_025341699.1,53.973776
haemulonii|XP_025341706.1,51.488405
haemulonii|XP_025341718.1,52.408451
haemulonii|XP_025341719.1,54.474080
haemulonii|XP_025341739.1,54.988569
haemulonii|XP_025341759.1,52.994752
haemulonii|XP_025341764.1,60.287374
haemulonii|XP_025341769.1,58.280289
haemulonii|XP_025341770.1,49.655288
haemulonii|XP_025341782.1,55.095977
haemulonii|XP_025341786.1,51.604968
haemulonii|XP_025341788.1,51.576358
haemulonii|XP_025341789.1,54.415470
haemulonii|XP_025341790.1,52.067000
haemulonii|XP_025341791.1,52.974534
haemulonii|XP_025341810.1,57.315439
haemulonii|XP_025341826.1,55.577427
haemulonii|XP_025341830.1,50.913739
haemulonii|XP_025341834.1,52.406400
haemulonii|XP_025341841.1,51.245469
haemulonii|XP_025341844.1,56.880337
haemulonii|XP_025341845.1,53.019291
haemulonii|XP_025341853.1,53.208399
haemulonii|XP_025341871.1,56.523526
haemulonii|XP_025341877.1,53.032315
haemulonii|XP_025341878.1,55.116856
haemulonii|XP_025341880.1,50.272459
haemulonii|XP_025341888.1,51.755357
haemulonii|XP_025341915.1,54.814386
haemulonii|XP_025341922.1,52.723986
haemulonii|XP_025341926.1,52.921581
haemulonii|XP_025341927.1,51.158875
haemulonii|XP_025341931.1,52.757412
haemulonii|XP_025341954.1,51.871830
haemulonii|XP_025341956.1,52.094209
haemulonii|XP_025341958.1,51.968914
haemulonii|XP_025341978.1,57.048100
haemulonii|XP_025341983.1,56.290668
haemulonii|XP_025341984.1,57.856220
haemulonii|XP_025341985.1,60.279816
haemulonii|XP_025342001.1,53.232729
haemulonii|XP_025342004.1,59.750605
haemulonii|XP_025342005.1,53.133976
haemulonii|XP_025342007.1,55.642277
haemulonii|XP_025342018.1,51.650184
haemulonii|XP_025342032.1,53.402978
haemulonii|XP_025342033.1,52.603275
haemulonii|XP_025342042.1,55.504996
haemulonii|XP_025342045.1,52.728516
haemulonii|XP_025342046.1,56.787997
haemulonii|XP_025342064.1,55.650836
haemulonii|XP_025342085.1,53.104168
haemulonii|XP_025342096.1,53.272277
haemulonii|XP_025342118.1,52.338701
haemulonii|XP_025342133.1,56.699669
haemulonii|XP_025342135.1,52.160829
haemulonii|XP_025342154.1,56.055838
haemulonii|XP_025342165.1,53.461510
haemulonii|XP_025342179.1,54.394108
haemulonii|XP_025342180.1,52.057672
haemulonii|XP_025342199.1,51.363379
haemulonii|XP_025342200.1,53.927684
haemulonii|XP_025342230.1,55.589026
haemulonii|XP_025342242.1,54.703659
haemulonii|XP_025342243.1,54.507655
haemulonii|XP_025342259.1,54.030997
haemulonii|XP_025342260.1,51.892811
haemulonii|XP_025342276.1,53.513521
haemulonii|XP_025342279.1,51.116478
haemulonii|XP_025342281.1,50.901067
haemulonii|XP_025342282.1,52.366537
haemulonii|XP_025342287.1,51.414216
haemulonii|XP_025342293.1,55.359715
haemulonii|XP_025342294.1,52.079111
haemulonii|XP_025342312.1,53.981918
haemulonii|XP_025342314.1,52.139169
haemulonii|XP_025342315.1,52.256435
haemulonii|XP_025342317.1,54.714972
haemulonii|XP_025342318.1,51.445711
haemulonii|XP_025342327.1,57.261413
haemulonii|XP_025342329.1,51.160389
haemulonii|XP_025342331.1,50.683063
haemulonii|XP_025342332.1,51.837581
haemulonii|XP_025342339.1,50.995088
haemulonii|XP_025342344.1,54.181117
haemulonii|XP_025342351.1,57.624042
haemulonii|XP_025342352.1,51.450717
haemulonii|XP_025342368.1,52.719599
haemulonii|XP_025342372.1,54.216862
haemulonii|XP_025342374.1,51.916093
haemulonii|XP_025342378.1,54.452699
haemulonii|XP_025342390.1,53.369385
haemulonii|XP_025342395.1,52.911752
haemulonii|XP_025342416.1,53.566319
haemulonii|XP_025342424.1,58.589149
haemulonii|XP_025342434.1,51.729232
haemulonii|XP_025342445.1,53.367084
haemulonii|XP_025342449.1,50.375193
haemulonii|XP_025342456.1,52.944732
haemulonii|XP_025342457.1,50.927430
haemulonii|XP_025342458.1,51.917833
haemulonii|XP_025342466.1,50.999612
haemulonii|XP_025342479.1,50.652868
haemulonii|XP_025342482.1,63.010240
haemulonii|XP_025342485.1,55.309802
haemulonii|XP_025342500.1,53.305501
haemulonii|XP_025342524.1,55.481642
haemulonii|XP_025342527.1,51.945406
haemulonii|XP_025342529.1,54.440641
haemulonii|XP_025342530.1,57.842666
haemulonii|XP_025342531.1,54.798836
haemulonii|XP_025342541.1,52.242011
haemulonii|XP_025342546.1,55.227858
haemulonii|XP_025342547.1,54.538900
haemulonii|XP_025342548.1,54.754949
haemulonii|XP_025342550.1,54.507130
haemulonii|XP_025342552.1,51.287693
haemulonii|XP_025342561.1,54.472440
haemulonii|XP_025342563.1,53.488362
haemulonii|XP_025342569.1,53.208953
haemulonii|XP_025342571.1,52.482432
haemulonii|XP_025342572.1,54.430491
haemulonii|XP_025342582.1,56.108338
haemulonii|XP_025342585.1,55.409175
haemulonii|XP_025342612.1,54.362077
haemulonii|XP_025342620.1,55.769897
haemulonii|XP_025342625.1,50.623327
haemulonii|XP_025342627.1,52.630192
haemulonii|XP_025342634.1,53.341675
haemulonii|XP_025342640.1,52.625960
haemulonii|XP_025342647.1,51.201361
haemulonii|XP_025342652.1,50.140131
haemulonii|XP_025342659.1,54.171973
haemulonii|XP_025342675.1,50.311196
haemulonii|XP_025342691.1,55.131382
haemulonii|XP_025342692.1,54.811436
haemulonii|XP_025342707.1,52.510238
haemulonii|XP_025342718.1,51.344299
haemulonii|XP_025342724.1,52.429551
haemulonii|XP_025342725.1,55.753285
haemulonii|XP_025342760.1,59.986103
haemulonii|XP_025342767.1,55.000967
haemulonii|XP_025342777.1,54.806924
haemulonii|XP_025342789.1,51.916784
haemulonii|XP_025342790.1,50.298595
haemulonii|XP_025342797.1,52.369982
haemulonii|XP_025342799.1,52.602023
haemulonii|XP_025342817.1,52.577126
haemulonii|XP_025342819.1,52.456403
haemulonii|XP_025342822.1,51.075852
haemulonii|XP_025342824.1,53.618139
haemulonii|XP_025342826.1,55.113691
haemulonii|XP_025342829.1,53.882354
haemulonii|XP_025342842.1,56.733322
haemulonii|XP_025342843.1,52.187097
haemulonii|XP_025342903.1,51.746792
haemulonii|XP_025342913.1,51.704329
haemulonii|XP_025342919.1,52.411216
haemulonii|XP_025342920.1,54.797059
haemulonii|XP_025342921.1,54.079241
haemulonii|XP_025342929.1,65.749806
haemulonii|XP_025342937.1,49.753675
haemulonii|XP_025342943.1,53.893977
haemulonii|XP_025342953.1,47.549200
haemulonii|XP_025342955.1,60.510540
haemulonii|XP_025342973.1,54.755485
haemulonii|XP_025342985.1,54.241174
haemulonii|XP_025342990.1,50.477201
haemulonii|XP_025342994.1,50.958866
haemulonii|XP_025343016.1,52.773029
haemulonii|XP_025343020.1,54.981244
haemulonii|XP_025343046.1,53.261495
haemulonii|XP_025343048.1,52.662128
haemulonii|XP_025343053.1,51.587504
haemulonii|XP_025343057.1,55.841595
haemulonii|XP_025343059.1,56.669754
haemulonii|XP_025343063.1,60.760051
haemulonii|XP_025343065.1,55.088103
haemulonii|XP_025343071.1,53.770059
haemulonii|XP_025343076.1,51.591820
haemulonii|XP_025343085.1,52.688771
haemulonii|XP_025343088.1,53.757578
haemulonii|XP_025343089.1,53.450519
haemulonii|XP_025343092.1,52.234685
haemulonii|XP_025343096.1,58.946794
haemulonii|XP_025343104.1,60.102296
haemulonii|XP_025343109.1,51.666808
haemulonii|XP_025343114.1,51.748073
haemulonii|XP_025343133.1,53.070134
haemulonii|XP_025343139.1,52.333158
haemulonii|XP_025343141.1,55.488044
haemulonii|XP_025343157.1,52.554446
haemulonii|XP_025343158.1,57.116812
haemulonii|XP_025343159.1,54.503059
haemulonii|XP_025343160.1,52.266997
haemulonii|XP_025343176.1,52.076870
haemulonii|XP_025343181.1,51.157242
haemulonii|XP_025343182.1,51.927674
haemulonii|XP_025343189.1,54.981244
haemulonii|XP_025343198.1,57.230896
haemulonii|XP_025343207.1,51.123315
haemulonii|XP_025343214.1,56.565213
haemulonii|XP_025343215.1,52.327114
haemulonii|XP_025343218.1,53.552514
haemulonii|XP_025343228.1,53.096086
haemulonii|XP_025343241.1,52.162886
haemulonii|XP_025343243.1,52.203202
haemulonii|XP_025343247.1,53.615755
haemulonii|XP_025343248.1,54.576010
haemulonii|XP_025343264.1,52.984983
haemulonii|XP_025343273.1,56.810623
haemulonii|XP_025343283.1,61.202455
haemulonii|XP_025343288.1,53.449345
haemulonii|XP_025343290.1,58.094221
haemulonii|XP_025343307.1,59.014553
haemulonii|XP_025343315.1,52.570212
haemulonii|XP_025343328.1,57.891065
haemulonii|XP_025343342.1,53.718495
haemulonii|XP_025343343.1,55.124348
haemulonii|XP_025343346.1,51.832759
haemulonii|XP_025343349.1,50.555485
haemulonii|XP_025343368.1,53.311890
haemulonii|XP_025343386.1,57.877761
haemulonii|XP_025343401.1,54.302341
haemulonii|XP_025343407.1,56.261629
haemulonii|XP_025343420.1,50.605905
haemulonii|XP_025343425.1,63.125527
haemulonii|XP_025343428.1,54.682696
haemulonii|XP_025343429.1,52.156389
haemulonii|XP_025343463.1,53.294903
haemulonii|XP_025343469.1,50.959641
haemulonii|XP_025343471.1,52.528316
haemulonii|XP_025343487.1,51.285934
haemulonii|XP_025343496.1,55.013239
haemulonii|XP_025343500.1,55.417591
haemulonii|XP_025343501.1,51.742297
haemulonii|XP_025343511.1,51.452208
haemulonii|XP_025343513.1,56.650966
haemulonii|XP_025343521.1,53.872639
haemulonii|XP_025343523.1,56.017458
haemulonii|XP_025343524.1,54.850072
haemulonii|XP_025343525.1,57.276148
haemulonii|XP_025343544.1,55.499554
haemulonii|XP_025343569.1,51.649684
haemulonii|XP_025343574.1,52.364630
haemulonii|XP_025343583.1,55.637354
haemulonii|XP_025343590.1,53.425223
haemulonii|XP_025343593.1,55.510926
haemulonii|XP_025343608.1,59.688407
haemulonii|XP_025343635.1,52.842504
haemulonii|XP_025343646.1,54.432982
haemulonii|XP_025343649.1,53.011358
haemulonii|XP_025343651.1,51.726085
haemulonii|XP_025343660.1,51.015908
haemulonii|XP_025343668.1,53.066200
haemulonii|XP_025343670.1,54.001558
haemulonii|XP_025343677.1,52.625561
haemulonii|XP_025343691.1,51.537323
haemulonii|XP_025343692.1,55.766791
haemulonii|XP_025343693.1,55.379134
haemulonii|XP_025343700.1,51.851964
haemulonii|XP_025343707.1,53.100026
haemulonii|XP_025343708.1,53.900439
haemulonii|XP_025343711.1,54.290599
haemulonii|XP_025343712.1,54.421997
haemulonii|XP_025343715.1,50.492775
haemulonii|XP_025343721.1,54.438585
haemulonii|XP_025343724.1,51.379436
haemulonii|XP_025343733.1,62.255150
haemulonii|XP_025343751.1,52.582628
haemulonii|XP_025343782.1,53.324145
haemulonii|XP_025343797.1,59.028941
haemulonii|XP_025343798.1,52.225631
haemulonii|XP_025343808.1,51.728547
haemulonii|XP_025343812.1,51.742989
haemulonii|XP_025343818.1,50.640690
haemulonii|XP_025343819.1,53.977466
haemulonii|XP_025343820.1,53.058845
haemulonii|XP_025343821.1,55.083460
haemulonii|XP_025343822.1,54.926217
haemulonii|XP_025343826.1,49.301696
haemulonii|XP_025343829.1,50.023836
haemulonii|XP_025343882.1,51.504332
haemulonii|XP_025343885.1,53.996670
haemulonii|XP_025343893.1,50.458884
haemulonii|XP_025343925.1,54.263353
haemulonii|XP_025343934.1,49.789846
haemulonii|XP_025343935.1,52.094120
haemulonii|XP_025343944.1,51.678330
haemulonii|XP_025343959.1,61.572301
haemulonii|XP_025343964.1,50.340134
haemulonii|XP_025343966.1,58.831340
haemulonii|XP_025343970.1,52.815193
haemulonii|XP_025343979.1,50.031447
haemulonii|XP_025343981.1,52.156633
haemulonii|XP_025343988.1,55.666721
haemulonii|XP_025344008.1,51.622134
haemulonii|XP_025344009.1,50.963241
haemulonii|XP_025344025.1,53.626531
haemulonii|XP_025344035.1,51.036531
haemulonii|XP_025344041.1,51.365203
haemulonii|XP_025344068.1,52.712464
haemulonii|XP_025344070.1,51.635647
haemulonii|XP_025344077.1,51.185197
haemulonii|XP_025344078.1,54.873246
haemulonii|XP_025344085.1,53.091979
haemulonii|XP_025344088.1,58.193344
haemulonii|XP_025344089.1,50.300241
haemulonii|XP_025344098.1,58.209437
haemulonii|XP_025344126.1,53.965610
haemulonii|XP_025344135.1,53.860730
haemulonii|XP_025344138.1,53.836328
haemulonii|XP_025344139.1,55.303335
haemulonii|XP_025344149.1,54.801905
haemulonii|XP_025344152.1,56.667560
haemulonii|XP_025344155.1,54.321772
haemulonii|XP_025344156.1,52.365142
haemulonii|XP_025344173.1,53.246844
haemulonii|XP_025344187.1,51.114380
haemulonii|XP_025344216.1,51.723510
haemulonii|XP_025344224.1,57.104856
haemulonii|XP_025344229.1,53.441364
haemulonii|XP_025344234.1,52.618647
haemulonii|XP_025344236.1,54.289311
haemulonii|XP_025344244.1,53.628582
haemulonii|XP_025344245.1,51.918554
haemulonii|XP_025344251.1,51.455832
haemulonii|XP_025344264.1,53.343779
haemulonii|XP_025344269.1,52.470750
haemulonii|XP_025344271.1,52.220476
haemulonii|XP_025344278.1,53.176898
haemulonii|XP_025344279.1,53.302008
haemulonii|XP_025344293.1,58.770752
haemulonii|XP_025344294.1,54.714710
haemulonii|XP_025344301.1,51.870644
haemulonii|XP_025344313.1,53.220958
haemulonii|XP_025344315.1,57.790941
haemulonii|XP_025344326.1,50.298816
haemulonii|XP_025344328.1,56.714290
haemulonii|XP_025344333.1,52.846837
haemulonii|XP_025344334.1,52.723521
haemulonii|XP_025344347.1,60.124749
haemulonii|XP_025344349.1,53.604728
haemulonii|XP_025344360.1,51.685220
haemulonii|XP_025344382.1,55.298978
haemulonii|XP_025344388.1,52.360958
haemulonii|XP_025344426.1,57.203871
haemulonii|XP_025344428.1,55.789334
haemulonii|XP_025344429.1,51.422805
haemulonii|XP_025344459.1,54.480922
haemulonii|XP_025344478.1,52.126878
haemulonii|XP_025344479.1,55.627578
haemulonii|XP_025344480.1,59.929210
haemulonii|XP_025344481.1,53.337675
haemulonii|XP_025344482.1,50.509596
haemulonii|XP_025344485.1,50.422907
haemulonii|XP_025344508.1,53.111172
haemulonii|XP_025344518.1,51.298493
haemulonii|XP_025344522.1,52.742779
haemulonii|XP_025344529.1,52.785283
haemulonii|XP_025344536.1,54.857671
haemulonii|XP_025344540.1,51.910973
haemulonii|XP_025344545.1,57.742131
haemulonii|XP_025344547.1,55.843925
haemulonii|XP_025344557.1,52.537811
haemulonii|XP_025344558.1,52.164710
haemulonii|XP_025344565.1,52.820736
haemulonii|XP_025344566.1,53.690130
haemulonii|XP_025344569.1,49.794450
haemulonii|XP_025344579.1,53.880912
haemulonii|XP_025344582.1,52.383596
haemulonii|XP_025344585.1,52.057010
haemulonii|XP_025344595.1,52.613789
haemulonii|XP_025344606.1,53.025609
haemulonii|XP_025344615.1,52.247244
haemulonii|XP_025344629.1,52.370304
haemulonii|XP_025344644.1,56.374395
haemulonii|XP_025344650.1,55.418205
haemulonii|XP_025344658.1,51.216054
haemulonii|XP_025344668.1,51.392335
haemulonii|XP_025344688.1,57.684833
haemulonii|XP_025344702.1,54.112440
haemulonii|XP_025344710.1,51.106399
haemulonii|XP_025344711.1,51.868719
haemulonii|XP_025344713.1,53.099614
haemulonii|XP_025344736.1,54.884511
haemulonii|XP_025344739.1,51.371330
haemulonii|XP_025344740.1,51.521868
haemulonii|XP_025344742.1,53.805846
haemulonii|XP_025344750.1,51.391047
haemulonii|XP_025344769.1,59.893280
haemulonii|XP_025344774.1,51.561856
haemulonii|XP_025344775.1,58.337551
haemulonii|XP_025344777.1,56.328338
duobushaemulonii|XP_025334378.1,53.269762
duobushaemulonii|XP_025334390.1,50.821704
duobushaemulonii|XP_025334391.1,51.827675
duobushaemulonii|XP_025334396.1,55.238408
duobushaemulonii|XP_025334407.1,51.795787
duobushaemulonii|XP_025334420.1,51.957846
duobushaemulonii|XP_025334431.1,51.905590
duobushaemulonii|XP_025334439.1,54.810065
duobushaemulonii|XP_025334440.1,54.886991
duobushaemulonii|XP_025334448.1,63.719648
duobushaemulonii|XP_025334455.1,49.046063
duobushaemulonii|XP_025334460.1,54.034990
duobushaemulonii|XP_025334470.1,46.668807
duobushaemulonii|XP_025334471.1,59.565407
duobushaemulonii|XP_025334488.1,55.885851
duobushaemulonii|XP_025334512.1,52.072185
duobushaemulonii|XP_025334513.1,52.167231
duobushaemulonii|XP_025334515.1,51.566494
duobushaemulonii|XP_025334535.1,52.599221
duobushaemulonii|XP_025334545.1,55.738568
duobushaemulonii|XP_025334547.1,61.594498
duobushaemulonii|XP_025334554.1,52.960920
duobushaemulonii|XP_025334555.1,52.534926
duobushaemulonii|XP_025334557.1,54.599994
duobushaemulonii|XP_025334562.1,52.570945
duobushaemulonii|XP_025334566.1,53.565711
duobushaemulonii|XP_025334585.1,51.561362
duobushaemulonii|XP_025334594.1,51.885486
duobushaemulonii|XP_025334597.1,52.539170
duobushaemulonii|XP_025334600.1,51.773435
duobushaemulonii|XP_025334601.1,57.121462
duobushaemulonii|XP_025334605.1,55.593610
duobushaemulonii|XP_025334609.1,59.226710
duobushaemulonii|XP_025334611.1,52.387387
duobushaemulonii|XP_025334622.1,55.435771
duobushaemulonii|XP_025334641.1,51.476282
duobushaemulonii|XP_025334651.1,51.806915
duobushaemulonii|XP_025334659.1,52.195233
duobushaemulonii|XP_025334691.1,52.405196
duobushaemulonii|XP_025334694.1,50.750428
duobushaemulonii|XP_025334696.1,54.460788
duobushaemulonii|XP_025334697.1,53.255564
duobushaemulonii|XP_025334709.1,52.527237
duobushaemulonii|XP_025334712.1,53.773308
duobushaemulonii|XP_025334713.1,56.112140
duobushaemulonii|XP_025334725.1,58.626652
duobushaemulonii|XP_025334744.1,54.437310
duobushaemulonii|XP_025334760.1,54.741454
duobushaemulonii|XP_025334761.1,65.559083
duobushaemulonii|XP_025334763.1,54.488963
duobushaemulonii|XP_025334764.1,50.916535
duobushaemulonii|XP_025334770.1,50.693065
duobushaemulonii|XP_025334780.1,55.083245
duobushaemulonii|XP_025334785.1,51.332527
duobushaemulonii|XP_025334794.1,50.920081
duobushaemulonii|XP_025334802.1,54.330295
duobushaemulonii|XP_025334806.1,52.172369
duobushaemulonii|XP_025334812.1,54.524690
duobushaemulonii|XP_025334820.1,51.393270
duobushaemulonii|XP_025334821.1,51.630205
duobushaemulonii|XP_025334825.1,51.914698
duobushaemulonii|XP_025334842.1,51.717943
duobushaemulonii|XP_025334843.1,55.338925
duobushaemulonii|XP_025334844.1,58.989763
duobushaemulonii|XP_025334845.1,52.549452
duobushaemulonii|XP_025334858.1,52.980059
duobushaemulonii|XP_025334866.1,52.517945
duobushaemulonii|XP_025334870.1,53.485018
duobushaemulonii|XP_025334871.1,52.736419
duobushaemulonii|XP_025334874.1,52.470171
duobushaemulonii|XP_025334877.1,55.012745
duobushaemulonii|XP_025334893.1,53.312212
duobushaemulonii|XP_025334902.1,51.362062
duobushaemulonii|XP_025334910.1,52.421790
duobushaemulonii|XP_025334912.1,53.523952
duobushaemulonii|XP_025334918.1,58.478749
duobushaemulonii|XP_025334949.1,57.989973
duobushaemulonii|XP_025334957.1,58.033228
duobushaemulonii|XP_025334967.1,52.915078
duobushaemulonii|XP_025334970.1,52.031559
duobushaemulonii|XP_025334973.1,52.495331
duobushaemulonii|XP_025334975.1,58.607513
duobushaemulonii|XP_025335003.1,55.330116
duobushaemulonii|XP_025335018.1,52.936476
duobushaemulonii|XP_025335019.1,52.357465
duobushaemulonii|XP_025335030.1,54.360193
duobushaemulonii|XP_025335031.1,59.163970
duobushaemulonii|XP_025335032.1,51.146340
duobushaemulonii|XP_025335034.1,59.060460
duobushaemulonii|XP_025335042.1,62.065655
duobushaemulonii|XP_025335046.1,53.709346
duobushaemulonii|XP_025335049.1,51.006097
duobushaemulonii|XP_025335051.1,53.933352
duobushaemulonii|XP_025335070.1,52.809453
duobushaemulonii|XP_025335100.1,55.163342
duobushaemulonii|XP_025335108.1,52.407938
duobushaemulonii|XP_025335122.1,54.741651
duobushaemulonii|XP_025335144.1,48.203778
duobushaemulonii|XP_025335150.1,57.288963
duobushaemulonii|XP_025335185.1,54.638517
duobushaemulonii|XP_025335187.1,58.959764
duobushaemulonii|XP_025335194.1,52.776086
duobushaemulonii|XP_025335204.1,52.369517
duobushaemulonii|XP_025335211.1,54.096264
