XP_085451174.1	CPAR2_603730	66.6
XP_085451175.1	CPAR2_603710	85.2
XP_085451176.1	CPAR2_603700	45.1
XP_085451177.1	CPAR2_603690	72.2
XP_085451178.1	CPAR2_603680	39.6
XP_085451179.1	CPAR2_603670	49.3
XP_085451180.1	CPAR2_603660	38.6
XP_085451182.1	CPAR2_211710	49.2
XP_085451184.1	CPAR2_103840	46.6
XP_085451185.1	CPAR2_211690	83.3
XP_085451186.1	CPAR2_800720	63.5
XP_085451187.1	CPAR2_211680	48.5
XP_085451188.1	CPAR2_502330	53.3
XP_085451189.1	CPAR2_502350	64.9
XP_085451190.1	CPAR2_209600	40.4
XP_085451191.1	CPAR2_209580	67.2
XP_085451192.1	CPAR2_500210	81.8
XP_085451193.1	CPAR2_500220	32.1
XP_085451194.1	CPAR2_500230	81.5
XP_085451195.1	CPAR2_500240	32.2
XP_085451196.1	CPAR2_500250	47.2
XP_085451197.1	CPAR2_106730	55.9
XP_085451200.1	CPAR2_106740	30.2
XP_085451201.1	CPAR2_106750	42.2
XP_085451202.1	CPAR2_106760	82.8
XP_085451203.1	CPAR2_106770	67.7
XP_085451204.1	CPAR2_106780	50.2
XP_085451205.1	CPAR2_201220	35.9
XP_085451206.1	CPAR2_201210	39.3
XP_085451208.1	CPAR2_404980	33.7
XP_085451209.1	CPAR2_404870	90.4
XP_085451210.1	CPAR2_404860	50.9
XP_085451211.1	CPAR2_202800	54.8
XP_085451212.1	CPAR2_202810	33.3
XP_085451214.1	CPAR2_202820	50.0
XP_085451215.1	CPAR2_202830	32.0
XP_085451217.1	CPAR2_202850	65.1
XP_085451219.1	CPAR2_202900	88.4
XP_085451220.1	CPAR2_202910	60.5
XP_085451222.1	CPAR2_202930	84.4
XP_085451223.1	CPAR2_202940	63.5
XP_085451224.1	CPAR2_202950	75.9
XP_085451225.1	CPAR2_202960	38.1
XP_085451226.1	CPAR2_202970	38.0
XP_085451227.1	CPAR2_202980	66.3
XP_085451228.1	CPAR2_203430	69.5
XP_085451229.1	CPAR2_203460	29.6
XP_085451230.1	CPAR2_703920	57.7
XP_085451231.1	CPAR2_703930	91.4
XP_085451232.1	CPAR2_703940	58.9
XP_085451233.1	CPAR2_405040	34.6
XP_085451234.1	CPAR2_703880	42.1
XP_085451235.1	CPAR2_703870	53.6
XP_085451236.1	CPAR2_201280	56.5
XP_085451237.1	CPAR2_201270	89.2
XP_085451238.1	CPAR2_201260	59.0
XP_085451239.1	CPAR2_201250	70.7
XP_085451240.1	CPAR2_201240	70.2
XP_085451241.1	CPAR2_201230	70.4
XP_085451242.1	CPAR2_106800	84.9
XP_085451243.1	CPAR2_106820	66.1
XP_085451245.1	CPAR2_109060	38.8
XP_085451246.1	CPAR2_108860	56.7
XP_085451247.1	CPAR2_108870	46.6
XP_085451248.1	CPAR2_108900	50.9
XP_085451249.1	CPAR2_108910	51.7
XP_085451250.1	CPAR2_108915	57.1
XP_085451251.1	CPAR2_108920	60.0
XP_085451252.1	CPAR2_108930	47.4
XP_085451253.1	CPAR2_108940	30.7
XP_085451254.1	CPAR2_303220	51.3
XP_085451255.1	CPAR2_108950	96.2
XP_085451256.1	CPAR2_406230	53.7
XP_085451257.1	CPAR2_406220	31.7
XP_085451258.1	CPAR2_301160	31.2
XP_085451259.1	CPAR2_301170	39.1
XP_085451261.1	CPAR2_301180	47.6
XP_085451262.1	CPAR2_301200	29.9
XP_085451263.1	CPAR2_301190	30.0
XP_085451264.1	CPAR2_301220	56.3
XP_085451266.1	CPAR2_301210	71.4
XP_085451267.1	CPAR2_301230	38.2
XP_085451268.1	CPAR2_301240	38.9
XP_085451270.1	CPAR2_205260	42.6
XP_085451271.1	CPAR2_205250	71.5
XP_085451273.1	CPAR2_205230	78.5
XP_085451274.1	CPAR2_200220	66.5
XP_085451275.1	CPAR2_603720	48.1
XP_085451276.1	CPAR2_202480	62.3
XP_085451277.1	CPAR2_501930	35.1
XP_085451278.1	CPAR2_501950	45.2
XP_085451279.1	CPAR2_304360	37.6
XP_085451280.1	CPAR2_304350	66.2
XP_085451281.1	CPAR2_304340	36.2
XP_085451283.1	CPAR2_304310	86.5
XP_085451284.1	CPAR2_304300	44.8
XP_085451285.1	CPAR2_304290	58.4
XP_085451286.1	CPAR2_101620	80.8
XP_085451288.1	CPAR2_101590	57.3
XP_085451289.1	CPAR2_101580	71.9
XP_085451290.1	CPAR2_101570	66.4
XP_085451291.1	CPAR2_403330	43.2
XP_085451293.1	CPAR2_301960	61.3
XP_085451295.1	CPAR2_403580	39.8
XP_085451296.1	CPAR2_403570	47.2
XP_085451298.1	CPAR2_403700	52.3
XP_085451299.1	CPAR2_403690	68.8
XP_085451300.1	CPAR2_403680	29.6
XP_085451301.1	CPAR2_804770	51.7
XP_085451302.1	CPAR2_805260	54.4
XP_085451303.1	CPAR2_805270	50.8
XP_085451304.1	CPAR2_805220	53.7
XP_085451305.1	CPAR2_805010	58.8
XP_085451306.1	CPAR2_805570	49.7
XP_085451307.1	CPAR2_502100	74.7
XP_085451308.1	CPAR2_300970	36.1
XP_085451309.1	CPAR2_300980	28.0
XP_085451310.1	CPAR2_300990	40.1
XP_085451311.1	CPAR2_703220	43.5
XP_085451312.1	CPAR2_805320	52.1
XP_085451313.1	CPAR2_805310	55.4
XP_085451315.1	CPAR2_300960	78.0
XP_085451316.1	CPAR2_703270	53.7
XP_085451317.1	CPAR2_301550	47.0
XP_085451318.1	CPAR2_805280	62.2
XP_085451319.1	CPAR2_805290	76.1
XP_085451320.1	CPAR2_805300	43.1
XP_085451321.1	CPAR2_703280	40.3
XP_085451322.1	CPAR2_703290	44.7
XP_085451323.1	CPAR2_214080	60.2
XP_085451324.1	CPAR2_703300	57.4
XP_085451325.1	CPAR2_401770	28.2
XP_085451326.1	CPAR2_808760	42.5
XP_085451327.1	CPAR2_808770	56.0
XP_085451328.1	CPAR2_808840	37.9
XP_085451329.1	CPAR2_808830	87.6
XP_085451330.1	CPAR2_808820	51.8
XP_085451331.1	CPAR2_808810	86.1
XP_085451332.1	CPAR2_808800	30.8
XP_085451333.1	CPAR2_808790	64.4
XP_085451334.1	CPAR2_808780	54.1
XP_085451335.1	CPAR2_808860	91.7
XP_085451336.1	CPAR2_808870	97.8
XP_085451338.1	CPAR2_808880	59.3
XP_085451339.1	CPAR2_808890	28.6
XP_085451341.1	CPAR2_808900	80.1
XP_085451343.1	CPAR2_808930	76.8
XP_085451344.1	CPAR2_808940	59.3
XP_085451345.1	CPAR2_808950	60.1
XP_085451346.1	CPAR2_808960	67.9
XP_085451348.1	CPAR2_808970	71.0
XP_085451349.1	CPAR2_808980	59.2
XP_085451350.1	CPAR2_808990	40.0
XP_085451351.1	CPAR2_809000	100.0
XP_085451353.1	CPAR2_809020	46.7
XP_085451354.1	CPAR2_804410	42.2
XP_085451355.1	CPAR2_804210	33.8
XP_085451356.1	CPAR2_804200	63.3
XP_085451357.1	CPAR2_804310	72.2
XP_085451358.1	CPAR2_804250	68.4
XP_085451360.1	CPAR2_804260	43.9
XP_085451362.1	CPAR2_804270	34.0
XP_085451363.1	CPAR2_800360	82.4
XP_085451364.1	CPAR2_800320	48.9
XP_085451365.1	CPAR2_501110	34.6
XP_085451366.1	CPAR2_501120	27.4
XP_085451367.1	CPAR2_806480	50.9
XP_085451368.1	CPAR2_806490	64.0
XP_085451369.1	CPAR2_806500	74.1
XP_085451371.1	CPAR2_806520	40.5
XP_085451373.1	CPAR2_806530	49.6
XP_085451374.1	CPAR2_806540	48.9
XP_085451375.1	CPAR2_806550	72.8
XP_085451376.1	CPAR2_806560	28.8
XP_085451377.1	CPAR2_806570	38.9
XP_085451378.1	CPAR2_405250	35.4
XP_085451379.1	CPAR2_212850	67.7
XP_085451380.1	CPAR2_601520	78.9
XP_085451382.1	CPAR2_601500	56.2
XP_085451383.1	CPAR2_601210	39.2
XP_085451384.1	CPAR2_601200	43.1
XP_085451385.1	CPAR2_601190	73.6
XP_085451386.1	CPAR2_601180	70.6
XP_085451387.1	CPAR2_601170	41.9
XP_085451388.1	CPAR2_103510	48.9
XP_085451389.1	CPAR2_103500	48.0
XP_085451390.1	CPAR2_808210	36.6
XP_085451391.1	CPAR2_808220	41.3
XP_085451392.1	CPAR2_808140	34.9
XP_085451393.1	CPAR2_808130	68.0
XP_085451394.1	CPAR2_303440	41.2
XP_085451395.1	CPAR2_303430	36.2
XP_085451396.1	CPAR2_303420	66.7
XP_085451397.1	CPAR2_303410	49.3
XP_085451398.1	CPAR2_303400	60.0
XP_085451399.1	CPAR2_303470	34.8
XP_085451400.1	CPAR2_303490	59.2
XP_085451401.1	CPAR2_303510	31.4
XP_085451403.1	CPAR2_303530	71.6
XP_085451404.1	CPAR2_303540	52.1
XP_085451405.1	CPAR2_406120	61.3
XP_085451406.1	CPAR2_406110	46.1
XP_085451407.1	CPAR2_406100	71.6
XP_085451408.1	CPAR2_405500	44.5
XP_085451409.1	CPAR2_405480	53.5
XP_085451411.1	CPAR2_406070	65.5
XP_085451412.1	CPAR2_203890	46.6
XP_085451413.1	CPAR2_404190	54.1
XP_085451414.1	CPAR2_404200	78.8
XP_085451415.1	CPAR2_109160	31.7
XP_085451416.1	CPAR2_204200	78.5
XP_085451417.1	CPAR2_204190	45.6
XP_085451418.1	CPAR2_204170	52.7
XP_085451419.1	CPAR2_204180	62.6
XP_085451421.1	CPAR2_204160	79.5
XP_085451422.1	CPAR2_204150	52.5
XP_085451423.1	CPAR2_800420	56.0
XP_085451425.1	CPAR2_101280	54.4
XP_085451426.1	CPAR2_101290	43.4
XP_085451427.1	CPAR2_801980	27.6
XP_085451428.1	CPAR2_801970	53.7
XP_085451429.1	CPAR2_801960	55.7
XP_085451430.1	CPAR2_801950	46.9
XP_085451431.1	CPAR2_801940	44.5
XP_085451432.1	CPAR2_801930	66.3
XP_085451433.1	CPAR2_801920	53.8
XP_085451434.1	CPAR2_801910	50.0
XP_085451435.1	CPAR2_801900	44.6
XP_085451436.1	CPAR2_801690	57.1
XP_085451437.1	CPAR2_801700	24.4
XP_085451438.1	CPAR2_210250	55.3
XP_085451439.1	CPAR2_210240	51.1
XP_085451440.1	CPAR2_210230	63.5
XP_085451441.1	CPAR2_210220	44.2
XP_085451442.1	CPAR2_210210	41.5
XP_085451443.1	CPAR2_210200	63.2
XP_085451444.1	CPAR2_211520	56.8
XP_085451446.1	CPAR2_602080	74.1
XP_085451447.1	CPAR2_602070	50.8
XP_085451448.1	CPAR2_602050	69.8
XP_085451450.1	CPAR2_301270	36.1
XP_085451451.1	CPAR2_301280	37.2
XP_085451452.1	CPAR2_301340	79.7
XP_085451453.1	CPAR2_301350	48.2
XP_085451454.1	CPAR2_500680	44.9
XP_085451455.1	CPAR2_500940	50.0
XP_085451456.1	CPAR2_500560	67.0
XP_085451457.1	CPAR2_500570	40.0
XP_085451459.1	CPAR2_500580	35.6
XP_085451460.1	CPAR2_402870	75.9
XP_085451461.1	CPAR2_402860	31.9
XP_085451462.1	CPAR2_205910	35.4
XP_085451463.1	CPAR2_805690	27.7
XP_085451467.1	CPAR2_203860	47.4
XP_085451468.1	CPAR2_808120	41.9
XP_085451474.1	CPAR2_806410	34.4
XP_085451480.1	CPAR2_100330	45.5
XP_085451481.1	CPAR2_402120	38.7
XP_085451483.1	CPAR2_205920	52.8
XP_085451485.1	CPAR2_206180	33.2
XP_085451486.1	CPAR2_205500	53.1
XP_085451487.1	CPAR2_205510	42.1
XP_085451488.1	CPAR2_205550	69.9
XP_085451489.1	CPAR2_205540	33.0
XP_085451490.1	CPAR2_205530	56.1
XP_085451491.1	CPAR2_205580	55.3
XP_085451492.1	CPAR2_205590	31.6
XP_085451493.1	CPAR2_205600	82.4
XP_085451494.1	CPAR2_205610	47.8
XP_085451495.1	CPAR2_205700	86.1
XP_085451496.1	CPAR2_406730	84.1
XP_085451497.1	CPAR2_703160	50.0
XP_085451498.1	CPAR2_703150	86.7
XP_085451499.1	CPAR2_702910	46.7
XP_085451500.1	CPAR2_702900	47.7
XP_085451501.1	CPAR2_702890	73.7
XP_085451502.1	CPAR2_702880	33.8
XP_085451503.1	CPAR2_702870	54.2
XP_085451504.1	CPAR2_702990	34.0
XP_085451505.1	CPAR2_703000	46.6
XP_085451506.1	CPAR2_703010	30.0
XP_085451507.1	CPAR2_703020	66.9
XP_085451508.1	CPAR2_703030	67.5
XP_085451510.1	CPAR2_203270	48.3
XP_085451511.1	CPAR2_805410	49.5
XP_085451512.1	CPAR2_805480	82.5
XP_085451513.1	CPAR2_805470	80.3
XP_085451514.1	CPAR2_805460	30.2
XP_085451515.1	CPAR2_805450	42.6
XP_085451516.1	CPAR2_805440	60.0
XP_085451517.1	CPAR2_110060	25.8
XP_085451518.1	CPAR2_110070	62.8
XP_085451519.1	CPAR2_109910	51.7
XP_085451521.1	CPAR2_109870	52.8
XP_085451523.1	CPAR2_109890	66.2
XP_085451524.1	CPAR2_110160	59.2
XP_085451526.1	CPAR2_110180	43.4
XP_085451527.1	CPAR2_110190	62.8
XP_085451528.1	CPAR2_110200	46.2
XP_085451529.1	CPAR2_110210	60.0
XP_085451530.1	CPAR2_110220	69.0
XP_085451532.1	CPAR2_110240	35.1
XP_085451533.1	CPAR2_110250	58.4
XP_085451534.1	CPAR2_110270	42.9
XP_085451535.1	CPAR2_110280	89.2
XP_085451536.1	CPAR2_110290	89.8
XP_085451537.1	CPAR2_110300	53.4
XP_085451538.1	CPAR2_110310	85.0
XP_085451539.1	CPAR2_110320	64.8
XP_085451541.1	CPAR2_211580	56.6
XP_085451542.1	CPAR2_211570	64.2
XP_085451544.1	CPAR2_212150	40.2
XP_085451545.1	CPAR2_212160	78.1
XP_085451546.1	CPAR2_212170	71.8
XP_085451547.1	CPAR2_212180	71.1
XP_085451548.1	CPAR2_212430	38.7
XP_085451549.1	CPAR2_212420	59.5
XP_085451550.1	CPAR2_807050	60.4
XP_085451552.1	CPAR2_807030	57.2
XP_085451553.1	CPAR2_807020	65.6
XP_085451555.1	CPAR2_807000	34.6
XP_085451557.1	CPAR2_806980	78.7
XP_085451558.1	CPAR2_107250	38.1
XP_085451559.1	CPAR2_107260	48.5
XP_085451560.1	CPAR2_107270	38.4
XP_085451561.1	CPAR2_105110	73.1
XP_085451562.1	CPAR2_105100	40.4
XP_085451563.1	CPAR2_105090	43.4
XP_085451564.1	CPAR2_105080	26.5
XP_085451565.1	CPAR2_105070	46.6
XP_085451566.1	CPAR2_109270	35.7
XP_085451568.1	CPAR2_109260	60.6
XP_085451569.1	CPAR2_109250	86.9
XP_085451570.1	CPAR2_109240	30.0
XP_085451571.1	CPAR2_806300	82.5
XP_085451572.1	CPAR2_802400	80.3
XP_085451573.1	CPAR2_702170	61.0
XP_085451574.1	CPAR2_702160	68.5
XP_085451575.1	CPAR2_702150	36.7
XP_085451576.1	CPAR2_210060	59.2
XP_085451578.1	CPAR2_210000	81.2
XP_085451579.1	CPAR2_210010	35.1
XP_085451580.1	CPAR2_210020	55.5
XP_085451582.1	CPAR2_301800	66.6
XP_085451583.1	CPAR2_301810	59.4
XP_085451584.1	CPAR2_206470	31.3
XP_085451585.1	CPAR2_206460	76.3
XP_085451586.1	CPAR2_206420	61.7
XP_085451587.1	CPAR2_206430	49.3
XP_085451588.1	CPAR2_206440	62.1
XP_085451590.1	CPAR2_206510	76.0
XP_085451591.1	CPAR2_206520	34.9
XP_085451593.1	CPAR2_206550	80.4
XP_085451594.1	CPAR2_206580	62.6
XP_085451595.1	CPAR2_504030	41.6
XP_085451596.1	CPAR2_504040	33.6
XP_085451597.1	CPAR2_504050	60.4
XP_085451598.1	CPAR2_504060	70.4
XP_085451599.1	CPAR2_504070	60.3
XP_085451600.1	CPAR2_504080	74.6
XP_085451601.1	CPAR2_504090	47.4
XP_085451602.1	CPAR2_504100	65.7
XP_085451603.1	CPAR2_504110	58.0
XP_085451604.1	CPAR2_209980	52.4
XP_085451605.1	CPAR2_209990	81.1
XP_085451606.1	CPAR2_200550	43.6
XP_085451607.1	CPAR2_211600	48.4
XP_085451608.1	CPAR2_211590	91.5
XP_085451609.1	CPAR2_500480	33.3
XP_085451610.1	CPAR2_500470	60.5
XP_085451611.1	CPAR2_500460	30.9
XP_085451612.1	CPAR2_500450	42.0
XP_085451613.1	CPAR2_500440	73.2
XP_085451614.1	CPAR2_500430	64.6
XP_085451615.1	CPAR2_500420	48.1
XP_085451617.1	CPAR2_500410	43.7
XP_085451619.1	CPAR2_500400	78.8
XP_085451620.1	CPAR2_303370	45.6
XP_085451621.1	CPAR2_303360	51.0
XP_085451622.1	CPAR2_303350	60.4
XP_085451623.1	CPAR2_303340	29.2
XP_085451624.1	CPAR2_102990	52.8
XP_085451625.1	CPAR2_102980	33.8
XP_085451626.1	CPAR2_102970	57.2
XP_085451627.1	CPAR2_102960	44.0
XP_085451628.1	CPAR2_102110	43.4
XP_085451629.1	CPAR2_102080	67.1
XP_085451630.1	CPAR2_102070	36.4
XP_085451632.1	CPAR2_102160	85.8
XP_085451633.1	CPAR2_102180	51.6
XP_085451634.1	CPAR2_102190	38.7
XP_085451635.1	CPAR2_102200	32.0
XP_085451636.1	CPAR2_403430	48.1
XP_085451637.1	CPAR2_703580	61.3
XP_085451640.1	CPAR2_406980	49.1
XP_085451641.1	CPAR2_406960	62.7
XP_085451642.1	CPAR2_406950	45.5
XP_085451644.1	CPAR2_406940	52.5
XP_085451645.1	CPAR2_406930	44.7
XP_085451646.1	CPAR2_406920	86.0
XP_085451647.1	CPAR2_805760	64.0
XP_085451648.1	CPAR2_404320	83.5
XP_085451649.1	CPAR2_404330	37.2
XP_085451650.1	CPAR2_404240	55.3
XP_085451651.1	CPAR2_406990	79.9
XP_085451652.1	CPAR2_701490	73.2
XP_085451653.1	CPAR2_406740	69.5
XP_085451655.1	CPAR2_107460	89.7
XP_085451656.1	CPAR2_107370	48.2
XP_085451657.1	CPAR2_107380	45.3
XP_085451658.1	CPAR2_107390	57.0
XP_085451659.1	CPAR2_107400	77.2
XP_085451660.1	CPAR2_107410	51.4
XP_085451661.1	CPAR2_107420	54.4
XP_085451662.1	CPAR2_107430	62.1
XP_085451663.1	CPAR2_107440	32.3
XP_085451665.1	CPAR2_702610	38.9
XP_085451666.1	CPAR2_702600	50.2
XP_085451667.1	CPAR2_702590	47.2
XP_085451668.1	CPAR2_702580	57.6
XP_085451669.1	CPAR2_702500	34.5
XP_085451670.1	CPAR2_702510	86.2
XP_085451671.1	CPAR2_702550	47.0
XP_085451672.1	CPAR2_702560	85.8
XP_085451673.1	CPAR2_204470	67.5
XP_085451674.1	CPAR2_204460	69.6
XP_085451675.1	CPAR2_204480	44.9
XP_085451676.1	CPAR2_204490	80.1
XP_085451678.1	CPAR2_204500	42.3
XP_085451679.1	CPAR2_204570	55.2
XP_085451680.1	CPAR2_204560	63.4
XP_085451681.1	CPAR2_204550	38.8
XP_085451682.1	CPAR2_803570	55.7
XP_085451683.1	CPAR2_204540	86.4
XP_085451684.1	CPAR2_204520	59.5
XP_085451685.1	CPAR2_204530	71.9
XP_085451686.1	CPAR2_204630	43.8
XP_085451687.1	CPAR2_204640	58.1
XP_085451688.1	CPAR2_204650	75.9
XP_085451689.1	CPAR2_204660	46.8
XP_085451691.1	CPAR2_204670	36.8
XP_085451692.1	CPAR2_204680	76.3
XP_085451693.1	CPAR2_204690	45.2
XP_085451694.1	CPAR2_204700	41.0
XP_085451695.1	CPAR2_204710	82.6
XP_085451696.1	CPAR2_503540	69.0
XP_085451697.1	CPAR2_204720	68.1
XP_085451698.1	CPAR2_204730	44.3
XP_085451699.1	CPAR2_407850	47.8
XP_085451700.1	CPAR2_204740	83.1
XP_085451701.1	CPAR2_204750	86.8
XP_085451702.1	CPAR2_204760	30.4
XP_085451703.1	CPAR2_204770	58.6
XP_085451704.1	CPAR2_204780	81.6
XP_085451705.1	CPAR2_204790	86.4
XP_085451706.1	CPAR2_204800	60.3
XP_085451707.1	CPAR2_204810	57.1
XP_085451708.1	CPAR2_107180	56.9
XP_085451709.1	CPAR2_107170	51.0
XP_085451710.1	CPAR2_107160	83.0
XP_085451711.1	CPAR2_107150	22.6
XP_085451712.1	CPAR2_107140	34.1
XP_085451713.1	CPAR2_107130	68.6
XP_085451714.1	CPAR2_107120	54.1
XP_085451715.1	CPAR2_107110	31.0
XP_085451716.1	CPAR2_107100	94.6
XP_085451717.1	CPAR2_107090	90.8
XP_085451718.1	CPAR2_107080	40.8
XP_085451719.1	CPAR2_107030	50.0
XP_085451721.1	CPAR2_302300	42.3
XP_085451724.1	CPAR2_209360	86.2
XP_085451725.1	CPAR2_209350	80.6
XP_085451726.1	CPAR2_407150	65.6
XP_085451730.1	CPAR2_807860	46.0
XP_085451732.1	CPAR2_807870	37.8
XP_085451733.1	CPAR2_807880	92.3
XP_085451734.1	CPAR2_807810	49.9
XP_085451735.1	CPAR2_808060	86.3
XP_085451737.1	CPAR2_808040	78.8
XP_085451738.1	CPAR2_200920	56.2
XP_085451740.1	CPAR2_200970	47.7
XP_085451741.1	CPAR2_500650	52.3
XP_085451742.1	CPAR2_500640	72.1
XP_085451743.1	CPAR2_104940	51.0
XP_085451746.1	CPAR2_104950	29.0
XP_085451747.1	CPAR2_104960	45.7
XP_085451748.1	CPAR2_104970	61.3
XP_085451749.1	CPAR2_104980	64.4
XP_085451750.1	CPAR2_104990	43.9
XP_085451751.1	CPAR2_105000	44.8
XP_085451752.1	CPAR2_407600	70.9
XP_085451754.1	CPAR2_407610	60.8
XP_085451755.1	CPAR2_404250	72.1
XP_085451756.1	CPAR2_404260	41.3
XP_085451757.1	CPAR2_404360	92.2
XP_085451758.1	CPAR2_404350	34.3
XP_085451759.1	CPAR2_404340	52.0
XP_085451762.1	CPAR2_806370	34.1
XP_085451763.1	CPAR2_806360	50.7
XP_085451764.1	CPAR2_806350	38.5
XP_085451766.1	CPAR2_806340	39.6
XP_085451767.1	CPAR2_603370	48.3
XP_085451768.1	CPAR2_603375	49.4
XP_085451770.1	CPAR2_402070	35.8
XP_085451772.1	CPAR2_402090	86.2
XP_085451774.1	CPAR2_402110	76.3
XP_085451775.1	CPAR2_402130	46.4
XP_085451776.1	CPAR2_402930	41.9
XP_085451777.1	CPAR2_402940	65.6
XP_085451778.1	CPAR2_402950	84.4
XP_085451779.1	CPAR2_402960	67.5
XP_085451780.1	CPAR2_403040	71.6
XP_085451781.1	CPAR2_403030	60.9
XP_085451782.1	CPAR2_403020	37.3
XP_085451783.1	CPAR2_403010	29.9
XP_085451784.1	CPAR2_402990	70.4
XP_085451785.1	CPAR2_402980	68.3
XP_085451786.1	CPAR2_402970	26.0
XP_085451787.1	CPAR2_403060	64.5
XP_085451788.1	CPAR2_403100	50.8
XP_085451789.1	CPAR2_403110	49.9
XP_085451790.1	CPAR2_403120	37.6
XP_085451791.1	CPAR2_403140	44.2
XP_085451792.1	CPAR2_403170	60.4
XP_085451793.1	CPAR2_500370	26.7
XP_085451794.1	CPAR2_500270	29.2
XP_085451795.1	CPAR2_500260	70.9
XP_085451796.1	CPAR2_600480	86.2
XP_085451797.1	CPAR2_204260	69.4
XP_085451798.1	CPAR2_801710	45.6
XP_085451799.1	CPAR2_202600	78.8
XP_085451800.1	CPAR2_202590	50.0
XP_085451802.1	CPAR2_401060	76.0
XP_085451803.1	CPAR2_401070	37.8
XP_085451804.1	CPAR2_402670	51.0
XP_085451805.1	CPAR2_402660	26.4
XP_085451806.1	CPAR2_402650	34.7
XP_085451807.1	CPAR2_402630	71.3
XP_085451808.1	CPAR2_402610	86.8
XP_085451809.1	CPAR2_401250	54.9
XP_085451810.1	CPAR2_401230	85.3
XP_085451811.1	CPAR2_401200	43.5
XP_085451812.1	CPAR2_401210	88.4
XP_085451813.1	CPAR2_401290	32.3
XP_085451815.1	CPAR2_100120	80.4
XP_085451816.1	CPAR2_100110	60.4
XP_085451817.1	CPAR2_100140	69.0
XP_085451818.1	CPAR2_100200	70.7
XP_085451819.1	CPAR2_100190	66.8
XP_085451820.1	CPAR2_207940	53.6
XP_085451821.1	CPAR2_106810	50.0
XP_085451822.1	CPAR2_207930	83.3
XP_085451823.1	CPAR2_207920	33.7
XP_085451824.1	CPAR2_207910	86.6
XP_085451825.1	CPAR2_207900	38.4
XP_085451826.1	CPAR2_702450	54.5
XP_085451828.1	CPAR2_108630	49.4
XP_085451829.1	CPAR2_207880	56.5
XP_085451830.1	CPAR2_207850	50.8
XP_085451833.1	CPAR2_206250	52.6
XP_085451834.1	CPAR2_301460	51.8
XP_085451835.1	CPAR2_301540	60.8
XP_085451836.1	CPAR2_301530	21.8
XP_085451837.1	CPAR2_600470	51.8
XP_085451838.1	CPAR2_600680	44.4
XP_085451839.1	CPAR2_600650	51.4
XP_085451840.1	CPAR2_600570	49.8
XP_085451841.1	CPAR2_600580	33.0
XP_085451842.1	CPAR2_600610	39.7
XP_085451843.1	CPAR2_600620	32.5
XP_085451844.1	CPAR2_600820	68.5
XP_085451845.1	CPAR2_211180	82.5
XP_085451848.1	CPAR2_100230	72.2
XP_085451849.1	CPAR2_407630	29.3
XP_085451851.1	CPAR2_800190	57.5
XP_085451852.1	CPAR2_805730	59.6
XP_085451853.1	CPAR2_805740	53.3
XP_085451854.1	CPAR2_805750	67.0
XP_085451856.1	CPAR2_406130	34.1
XP_085451858.1	CPAR2_302400	31.9
XP_085451861.1	CPAR2_100090	37.9
XP_085451862.1	CPAR2_209060	71.9
XP_085451864.1	CPAR2_209080	59.2
XP_085451865.1	CPAR2_209090	45.6
XP_085451866.1	CPAR2_209390	39.3
XP_085451867.1	CPAR2_209220	41.7
XP_085451868.1	CPAR2_209180	55.3
XP_085451869.1	CPAR2_209190	68.1
XP_085451870.1	CPAR2_209200	51.3
XP_085451871.1	CPAR2_209120	50.1
XP_085451872.1	CPAR2_209130	73.0
XP_085451873.1	CPAR2_209140	40.0
XP_085451874.1	CPAR2_500130	64.3
XP_085451876.1	CPAR2_500150	65.8
XP_085451877.1	CPAR2_500160	57.4
XP_085451879.1	CPAR2_304090	73.5
XP_085451880.1	CPAR2_302580	60.6
XP_085451881.1	CPAR2_302570	64.0
XP_085451882.1	CPAR2_302560	29.6
XP_085451883.1	CPAR2_302555	46.2
XP_085451884.1	CPAR2_800370	77.7
XP_085451885.1	CPAR2_405690	39.8
XP_085451887.1	CPAR2_804280	42.6
XP_085451889.1	CPAR2_405680	86.4
XP_085451890.1	CPAR2_211320	35.9
XP_085451892.1	CPAR2_211300	60.3
XP_085451893.1	CPAR2_211290	61.7
XP_085451894.1	CPAR2_400880	41.8
XP_085451895.1	CPAR2_211240	43.1
XP_085451896.1	CPAR2_211250	40.1
XP_085451897.1	CPAR2_212400	40.7
XP_085451899.1	CPAR2_404900	38.3
XP_085451901.1	CPAR2_404890	93.9
XP_085451902.1	CPAR2_404880	50.4
XP_085451903.1	CPAR2_404990	44.5
XP_085451904.1	CPAR2_405000	67.3
XP_085451905.1	CPAR2_405010	84.7
XP_085451906.1	CPAR2_405020	28.2
XP_085451907.1	CPAR2_405050	30.9
XP_085451908.1	CPAR2_405030	44.4
XP_085451909.1	CPAR2_100300	35.6
XP_085451910.1	CPAR2_803180	41.6
XP_085451911.1	CPAR2_803170	39.9
XP_085451912.1	CPAR2_803160	51.7
XP_085451913.1	CPAR2_803150	75.3
XP_085451914.1	CPAR2_803140	59.6
XP_085451915.1	CPAR2_803130	56.7
XP_085451916.1	CPAR2_109940	45.7
XP_085451917.1	CPAR2_109950	64.4
XP_085451918.1	CPAR2_109960	33.7
XP_085451919.1	CPAR2_109970	70.5
XP_085451920.1	CPAR2_109980	47.6
XP_085451921.1	CPAR2_202220	48.3
XP_085451922.1	CPAR2_202230	62.3
XP_085451923.1	CPAR2_603090	76.7
XP_085451924.1	CPAR2_603080	61.4
