species,gene,pred_tm
auris,XP_085455705.1,52.56335139274597
auris,XP_085455708.1,54.89174723625183
auris,XP_085455726.1,52.2348701953888
auris,XP_085455757.1,50.86114406585693
auris,XP_085455758.1,56.79112076759338
haemulonii,XP_025339553.1,50.94088315963745
haemulonii,XP_025339554.1,55.53531646728516
haemulonii,XP_025339557.1,58.63928198814392
haemulonii,XP_025339566.1,51.22746825218201
haemulonii,XP_025339587.1,52.33174562454224
haemulonii,XP_025339610.1,56.1887264251709
haemulonii,XP_025339622.1,52.978479862213135
haemulonii,XP_025339631.1,52.81075835227966
haemulonii,XP_025339641.1,50.02837777137756
haemulonii,XP_025339645.1,53.14916372299194
haemulonii,XP_025339650.1,50.72038769721985
haemulonii,XP_025339651.1,52.37685441970825
haemulonii,XP_025339652.1,52.57863998413086
haemulonii,XP_025339653.1,53.67434620857239
haemulonii,XP_025339664.1,52.85246372222901
haemulonii,XP_025339672.1,52.47310400009155
haemulonii,XP_025339676.1,52.855658531188965
haemulonii,XP_025339677.1,52.215540409088135
haemulonii,XP_025339680.1,61.011672019958496
haemulonii,XP_025339683.1,57.13251829147339
haemulonii,XP_025339699.1,52.93943881988525
haemulonii,XP_025339708.1,55.65165281295776
haemulonii,XP_025339709.1,51.22791528701782
haemulonii,XP_025339716.1,52.00010538101196
haemulonii,XP_025339718.1,55.05265593528748
haemulonii,XP_025339724.1,57.59975910186768
haemulonii,XP_025339753.1,59.09878611564636
haemulonii,XP_025339759.1,56.84834122657776
haemulonii,XP_025339769.1,53.26282978057861
haemulonii,XP_025339772.1,53.68092060089111
haemulonii,XP_025339775.1,53.57968807220459
haemulonii,XP_025339777.1,57.28776454925537
haemulonii,XP_025339803.1,49.66416954994202
haemulonii,XP_025339818.1,53.038692474365234
haemulonii,XP_025339819.1,52.4086594581604
haemulonii,XP_025339829.1,55.95194101333618
haemulonii,XP_025339830.1,57.6583743095398
haemulonii,XP_025339831.1,52.57731080055237
haemulonii,XP_025339834.1,57.5543999671936
haemulonii,XP_025339842.1,57.69961476325989
haemulonii,XP_025339846.1,54.04326915740967
haemulonii,XP_025339849.1,47.706955671310425
haemulonii,XP_025339851.1,53.12620401382446
haemulonii,XP_025339906.1,53.92737984657288
haemulonii,XP_025339919.1,52.84191966056824
haemulonii,XP_025339942.1,51.21522545814514
haemulonii,XP_025339947.1,52.441948652267456
haemulonii,XP_025339979.1,54.98249530792236
haemulonii,XP_025339981.1,60.532546043396
haemulonii,XP_025339990.1,52.58211493492127
haemulonii,XP_025340002.1,52.9538094997406
haemulonii,XP_025340009.1,54.60410714149475
haemulonii,XP_025340013.1,53.2555878162384
haemulonii,XP_025340024.1,52.45704650878906
haemulonii,XP_025340031.1,55.4377555847168
haemulonii,XP_025340045.1,53.06268930435181
haemulonii,XP_025340056.1,55.52985668182373
haemulonii,XP_025340061.1,52.66819596290589
haemulonii,XP_025340080.1,51.58452987670898
haemulonii,XP_025340084.1,52.52363681793213
haemulonii,XP_025340088.1,52.15908885002136
haemulonii,XP_025340113.1,52.26045250892639
haemulonii,XP_025340125.1,52.08269357681274
haemulonii,XP_025340143.1,50.659728050231934
haemulonii,XP_025340150.1,53.33969593048096
haemulonii,XP_025340151.1,51.51980519294739
haemulonii,XP_025340157.1,57.96692967414856
haemulonii,XP_025340161.1,52.47551202774048
haemulonii,XP_025340184.1,52.65015959739685
haemulonii,XP_025340186.1,57.61417746543884
haemulonii,XP_025340212.1,51.41637325286865
haemulonii,XP_025340215.1,55.32034635543823
haemulonii,XP_025340227.1,53.33737134933472
haemulonii,XP_025340233.1,57.341402769088745
haemulonii,XP_025340238.1,52.97384262084961
haemulonii,XP_025340244.1,53.82283926010132
haemulonii,XP_025340245.1,56.52353763580322
haemulonii,XP_025340257.1,51.77850127220154
haemulonii,XP_025340288.1,52.19084024429321
haemulonii,XP_025340293.1,55.533367395401
haemulonii,XP_025340303.1,53.17813754081726
haemulonii,XP_025340306.1,57.1460485458374
haemulonii,XP_025340307.1,55.08553981781006
haemulonii,XP_025340309.1,53.194522857666016
haemulonii,XP_025340320.1,51.46708488464356
haemulonii,XP_025340322.1,60.36936640739441
haemulonii,XP_025340326.1,53.756797313690186
haemulonii,XP_025340331.1,52.19075679779053
haemulonii,XP_025340333.1,51.95435285568237
haemulonii,XP_025340335.1,54.47941422462464
haemulonii,XP_025340340.1,52.917420864105225
haemulonii,XP_025340346.1,54.84532117843628
haemulonii,XP_025340354.1,53.67481112480164
haemulonii,XP_025340357.1,53.192222118377686
haemulonii,XP_025340359.1,52.70732641220093
haemulonii,XP_025340368.1,59.46582555770874
haemulonii,XP_025340369.1,50.80433487892151
haemulonii,XP_025340370.1,55.78219890594482
haemulonii,XP_025340372.1,53.82916331291199
haemulonii,XP_025340375.1,51.73325538635254
haemulonii,XP_025340376.1,52.22153663635254
haemulonii,XP_025340381.1,52.36296057701111
haemulonii,XP_025340389.1,53.51950526237488
haemulonii,XP_025340400.1,54.96259331703186
haemulonii,XP_025340405.1,51.75890326499939
haemulonii,XP_025340413.1,52.88197994232178
haemulonii,XP_025340416.1,60.94653606414795
haemulonii,XP_025340417.1,56.08338713645935
haemulonii,XP_025340424.1,54.29494380950928
haemulonii,XP_025340436.1,52.3389458656311
haemulonii,XP_025340437.1,54.390889406204224
haemulonii,XP_025340439.1,52.99599170684815
haemulonii,XP_025340440.1,56.09261989593506
haemulonii,XP_025340443.1,52.15144753456116
haemulonii,XP_025340447.1,52.42273211479187
haemulonii,XP_025340452.1,59.28601622581482
haemulonii,XP_025340471.1,54.59628105163574
haemulonii,XP_025340477.1,51.97389125823975
haemulonii,XP_025340496.1,57.11466073989868
haemulonii,XP_025340510.1,53.86272072792053
haemulonii,XP_025340511.1,52.62755751609802
haemulonii,XP_025340516.1,65.03268480300903
haemulonii,XP_025340519.1,54.02684211730957
haemulonii,XP_025340538.1,54.02821898460388
haemulonii,XP_025340541.1,52.78872847557068
haemulonii,XP_025340557.1,53.3617377281189
haemulonii,XP_025340578.1,55.445629358291626
haemulonii,XP_025340580.1,59.21764373779297
haemulonii,XP_025340587.1,52.37356424331665
haemulonii,XP_025340588.1,52.42194533348084
haemulonii,XP_025340590.1,54.919373989105225
haemulonii,XP_025340596.1,54.40177321434021
haemulonii,XP_025340600.1,53.626549243927
haemulonii,XP_025340620.1,51.81015729904175
haemulonii,XP_025340630.1,54.619646072387695
haemulonii,XP_025340633.1,51.74218416213989
haemulonii,XP_025340637.1,51.24179720878601
haemulonii,XP_025340638.1,58.040034770965576
haemulonii,XP_025340642.1,56.26970529556274
haemulonii,XP_025340645.1,58.02628993988037
haemulonii,XP_025340647.1,53.58948111534119
haemulonii,XP_025340654.1,54.23820018768311
haemulonii,XP_025340664.1,57.55153298377991
haemulonii,XP_025340672.1,51.4082133769989
haemulonii,XP_025340682.1,50.32306909561157
haemulonii,XP_025340690.1,52.8287410736084
haemulonii,XP_025340691.1,51.53734087944031
haemulonii,XP_025340725.1,52.58766412734985
haemulonii,XP_025340728.1,51.468563079833984
haemulonii,XP_025340730.1,53.31968069076538
haemulonii,XP_025340731.1,52.98490524291992
haemulonii,XP_025340743.1,52.91805267333984
haemulonii,XP_025340746.1,52.37901210784912
haemulonii,XP_025340747.1,55.53383827209473
haemulonii,XP_025340761.1,55.20277619361877
haemulonii,XP_025340778.1,53.27420830726624
haemulonii,XP_025340793.1,53.3744215965271
haemulonii,XP_025340794.1,66.55380725860596
haemulonii,XP_025340796.1,55.79543113708496
haemulonii,XP_025340797.1,51.05162262916565
haemulonii,XP_025340804.1,50.96840858459473
haemulonii,XP_025340817.1,57.718658447265625
haemulonii,XP_025340818.1,53.11005115509033
haemulonii,XP_025340820.1,55.4144024848938
haemulonii,XP_025340831.1,53.95500063896179
haemulonii,XP_025340834.1,52.01296806335449
haemulonii,XP_025340837.1,52.99028754234314
haemulonii,XP_025340838.1,58.51956605911255
haemulonii,XP_025340851.1,55.85561990737915
haemulonii,XP_025340854.1,52.5132417678833
haemulonii,XP_025340862.1,51.507019996643066
haemulonii,XP_025340868.1,51.91707611083984
haemulonii,XP_025340878.1,54.16944622993469
haemulonii,XP_025340880.1,53.78968119621277
haemulonii,XP_025340904.1,52.41160392761231
haemulonii,XP_025340905.1,53.14431190490723
haemulonii,XP_025340907.1,51.498812437057495
haemulonii,XP_025340917.1,54.39370274543762
haemulonii,XP_025340922.1,55.96500039100647
haemulonii,XP_025340926.1,53.90279293060303
haemulonii,XP_025340933.1,60.94312071800232
haemulonii,XP_025340952.1,52.91531682014465
haemulonii,XP_025340954.1,52.06207633018494
haemulonii,XP_025340955.1,52.87328362464905
haemulonii,XP_025340956.1,54.43835258483887
haemulonii,XP_025340960.1,66.49895310401917
haemulonii,XP_025340969.1,60.10974645614624
haemulonii,XP_025340981.1,63.996291160583496
haemulonii,XP_025340982.1,55.757302045822144
haemulonii,XP_025340983.1,52.425944805145264
haemulonii,XP_025341005.1,53.03971767425537
haemulonii,XP_025341008.1,54.25522327423096
haemulonii,XP_025341015.1,57.05787539482117
haemulonii,XP_025341029.1,52.60893702507019
haemulonii,XP_025341031.1,51.810240745544434
haemulonii,XP_025341036.1,52.19603776931763
haemulonii,XP_025341038.1,53.30902934074402
haemulonii,XP_025341057.1,54.20154929161072
haemulonii,XP_025341058.1,53.771960735321045
haemulonii,XP_025341071.1,53.984612226486206
haemulonii,XP_025341083.1,60.69592833518982
haemulonii,XP_025341084.1,54.358458518981934
haemulonii,XP_025341086.1,55.94989061355591
haemulonii,XP_025341094.1,54.39663529396057
haemulonii,XP_025341095.1,52.49449610710144
haemulonii,XP_025341097.1,51.35188698768616
haemulonii,XP_025341101.1,56.55967593193054
haemulonii,XP_025341128.1,53.44110131263733
haemulonii,XP_025341134.1,58.58308672904968
haemulonii,XP_025341137.1,53.62730622291565
haemulonii,XP_025341151.1,52.15226411819458
haemulonii,XP_025341159.1,54.46802377700806
haemulonii,XP_025341162.1,56.14181160926819
haemulonii,XP_025341167.1,53.3552885055542
haemulonii,XP_025341179.1,51.74831748008728
haemulonii,XP_025341180.1,61.440831422805786
haemulonii,XP_025341195.1,52.55904793739319
haemulonii,XP_025341196.1,52.21710205078125
haemulonii,XP_025341210.1,54.72792387008667
haemulonii,XP_025341211.1,58.88811945915222
haemulonii,XP_025341212.1,51.84432864189148
haemulonii,XP_025341213.1,54.32603359222412
haemulonii,XP_025341223.1,58.53385329246521
haemulonii,XP_025341251.1,52.37283706665039
haemulonii,XP_025341256.1,53.53632569313049
haemulonii,XP_025341271.1,56.6186785697937
haemulonii,XP_025341275.1,55.11154532432556
haemulonii,XP_025341276.1,54.12250757217407
haemulonii,XP_025341277.1,52.05307602882385
haemulonii,XP_025341281.1,51.84342861175537
haemulonii,XP_025341282.1,53.461891412734985
haemulonii,XP_025341283.1,56.86390399932861
haemulonii,XP_025341286.1,54.0097177028656
haemulonii,XP_025341288.1,52.74755358695984
haemulonii,XP_025341294.1,61.35815978050232
haemulonii,XP_025341302.1,60.67216992378235
haemulonii,XP_025341309.1,52.12700366973877
haemulonii,XP_025341324.1,53.43894362449646
haemulonii,XP_025341333.1,56.38372302055359
haemulonii,XP_025341336.1,52.46741771697998
haemulonii,XP_025341339.1,52.35521793365479
haemulonii,XP_025341340.1,57.92601704597473
haemulonii,XP_025341347.1,53.17733287811279
haemulonii,XP_025341357.1,51.5663743019104
haemulonii,XP_025341358.1,52.90623307228088
haemulonii,XP_025341362.1,52.938759326934814
haemulonii,XP_025341366.1,52.77671813964844
haemulonii,XP_025341373.1,52.75295376777649
haemulonii,XP_025341376.1,53.50511074066162
haemulonii,XP_025341378.1,57.13210701942444
haemulonii,XP_025341380.1,55.62567710876465
haemulonii,XP_025341381.1,51.42457485198975
haemulonii,XP_025341386.1,50.499171018600464
haemulonii,XP_025341393.1,52.58747935295105
haemulonii,XP_025341396.1,56.033146381378174
haemulonii,XP_025341397.1,54.56618666648865
haemulonii,XP_025341416.1,56.969207525253296
haemulonii,XP_025341419.1,51.82602405548096
haemulonii,XP_025341420.1,52.43769288063049
haemulonii,XP_025341421.1,53.16364765167236
haemulonii,XP_025341435.1,51.44033432006836
haemulonii,XP_025341442.1,53.09874415397644
haemulonii,XP_025341468.1,56.39466047286987
haemulonii,XP_025341488.1,54.57482933998108
haemulonii,XP_025341506.1,52.87668704986572
haemulonii,XP_025341507.1,52.60903239250183
haemulonii,XP_025341509.1,54.8722505569458
haemulonii,XP_025341523.1,54.09371852874756
haemulonii,XP_025341535.1,53.85813117027283
haemulonii,XP_025341539.1,54.76994514465332
haemulonii,XP_025341540.1,53.61793637275696
haemulonii,XP_025341542.1,55.41799068450928
haemulonii,XP_025341569.1,54.08622622489929
haemulonii,XP_025341572.1,56.90031051635742
haemulonii,XP_025341617.1,55.631083250045776
haemulonii,XP_025341618.1,51.89082026481629
haemulonii,XP_025341626.1,51.9689679145813
haemulonii,XP_025341635.1,57.54381418228149
haemulonii,XP_025341645.1,52.0155668258667
haemulonii,XP_025341664.1,51.98273062705994
haemulonii,XP_025341674.1,55.048251152038574
haemulonii,XP_025341681.1,51.01860761642456
haemulonii,XP_025341685.1,52.33544111251831
haemulonii,XP_025341686.1,54.52107191085816
haemulonii,XP_025341690.1,53.5001277923584
haemulonii,XP_025341699.1,53.97378206253052
haemulonii,XP_025341706.1,51.75241827964783
haemulonii,XP_025341718.1,52.41066813468933
haemulonii,XP_025341719.1,54.46227192878723
haemulonii,XP_025341739.1,54.9885630607605
haemulonii,XP_025341759.1,54.07074689865112
haemulonii,XP_025341764.1,60.06840467453003
haemulonii,XP_025341769.1,58.2802951335907
haemulonii,XP_025341770.1,50.29687881469727
haemulonii,XP_025341782.1,56.593894958496094
haemulonii,XP_025341786.1,52.85699963569641
haemulonii,XP_025341788.1,51.94334387779236
haemulonii,XP_025341789.1,56.89547061920166
haemulonii,XP_025341790.1,51.9887924194336
haemulonii,XP_025341791.1,55.15421628952026
haemulonii,XP_025341810.1,57.732945680618286
haemulonii,XP_025341826.1,54.20836210250855
haemulonii,XP_025341830.1,51.47038698196411
haemulonii,XP_025341834.1,52.40640640258789
haemulonii,XP_025341841.1,51.14015340805054
haemulonii,XP_025341844.1,56.880348920822144
haemulonii,XP_025341845.1,53.50402593612671
haemulonii,XP_025341853.1,53.64542007446289
haemulonii,XP_025341871.1,55.6565523147583
haemulonii,XP_025341877.1,53.34676504135132
haemulonii,XP_025341878.1,54.5366644859314
haemulonii,XP_025341880.1,51.91992521286011
haemulonii,XP_025341888.1,51.65735483169556
haemulonii,XP_025341915.1,59.55814123153687
haemulonii,XP_025341922.1,54.99333143234253
haemulonii,XP_025341926.1,53.09312343597412
haemulonii,XP_025341927.1,52.41564512252808
haemulonii,XP_025341931.1,52.75740623474121
haemulonii,XP_025341954.1,52.14401483535767
haemulonii,XP_025341956.1,53.27242612838745
haemulonii,XP_025341958.1,51.96890830993652
haemulonii,XP_025341978.1,58.20178389549256
haemulonii,XP_025341983.1,60.371482372283936
haemulonii,XP_025341984.1,59.8818838596344
haemulonii,XP_025341985.1,60.27981638908386
haemulonii,XP_025342001.1,52.73587703704834
haemulonii,XP_025342004.1,58.92508029937744
haemulonii,XP_025342005.1,53.05778384208679
haemulonii,XP_025342007.1,55.682796239852905
haemulonii,XP_025342018.1,52.98675894737244
haemulonii,XP_025342032.1,53.025639057159424
haemulonii,XP_025342033.1,52.70764827728272
haemulonii,XP_025342042.1,55.46448826789856
haemulonii,XP_025342045.1,54.70423102378845
haemulonii,XP_025342046.1,57.87193775177002
haemulonii,XP_025342064.1,55.65088391304016
haemulonii,XP_025342085.1,54.23229336738586
haemulonii,XP_025342096.1,53.92682552337647
haemulonii,XP_025342118.1,52.7605414390564
haemulonii,XP_025342133.1,56.69966340065002
haemulonii,XP_025342135.1,54.642313718795776
haemulonii,XP_025342154.1,54.96309399604797
haemulonii,XP_025342165.1,56.82825446128845
haemulonii,XP_025342179.1,54.39409613609314
haemulonii,XP_025342180.1,52.14342474937439
haemulonii,XP_025342199.1,53.83527874946594
haemulonii,XP_025342200.1,53.31002473831177
haemulonii,XP_025342230.1,54.51635718345642
haemulonii,XP_025342242.1,53.917425870895386
haemulonii,XP_025342243.1,55.33374547958374
haemulonii,XP_025342259.1,54.42348122596741
haemulonii,XP_025342260.1,51.89279913902283
haemulonii,XP_025342276.1,52.029311656951904
haemulonii,XP_025342279.1,52.71797776222229
haemulonii,XP_025342281.1,52.73521542549133
haemulonii,XP_025342282.1,51.142215728759766
haemulonii,XP_025342287.1,51.84913873672485
haemulonii,XP_025342293.1,56.81967735290527
haemulonii,XP_025342294.1,51.56764388084412
haemulonii,XP_025342312.1,54.06211614608765
haemulonii,XP_025342314.1,51.8710196018219
haemulonii,XP_025342315.1,52.2583544254303
haemulonii,XP_025342317.1,56.59313201904297
haemulonii,XP_025342318.1,51.63862705230713
haemulonii,XP_025342327.1,56.75636529922485
haemulonii,XP_025342329.1,56.61072731018066
haemulonii,XP_025342331.1,50.91102719306946
haemulonii,XP_025342332.1,53.89938354492188
haemulonii,XP_025342339.1,50.99508762359619
haemulonii,XP_025342344.1,55.761659145355225
haemulonii,XP_025342351.1,56.70090913772583
haemulonii,XP_025342352.1,54.703450202941895
haemulonii,XP_025342368.1,52.385663986206055
haemulonii,XP_025342372.1,54.21686172485352
haemulonii,XP_025342374.1,52.027106285095215
haemulonii,XP_025342378.1,54.06537652015686
haemulonii,XP_025342390.1,53.36938500404358
haemulonii,XP_025342395.1,55.80289959907532
haemulonii,XP_025342416.1,56.505876779556274
haemulonii,XP_025342424.1,63.39104175567627
haemulonii,XP_025342434.1,51.86009407043457
haemulonii,XP_025342445.1,53.36709022521973
haemulonii,XP_025342449.1,53.3674955368042
haemulonii,XP_025342456.1,52.903956174850464
haemulonii,XP_025342457.1,52.03373432159424
haemulonii,XP_025342458.1,52.194154262542725
haemulonii,XP_025342466.1,51.731908321380615
haemulonii,XP_025342479.1,50.65287351608277
haemulonii,XP_025342482.1,61.42711639404297
haemulonii,XP_025342485.1,59.15443301200867
haemulonii,XP_025342500.1,53.879958391189575
haemulonii,XP_025342524.1,56.25962018966675
haemulonii,XP_025342527.1,54.26833629608154
haemulonii,XP_025342529.1,54.440635442733765
haemulonii,XP_025342530.1,58.88435244560242
haemulonii,XP_025342531.1,54.80260848999024
haemulonii,XP_025342541.1,52.24201679229736
haemulonii,XP_025342546.1,54.79416847229004
haemulonii,XP_025342547.1,54.51642870903015
haemulonii,XP_025342548.1,54.93764281272888
haemulonii,XP_025342550.1,54.98811602592468
haemulonii,XP_025342552.1,54.03544306755066
haemulonii,XP_025342561.1,54.47245240211487
haemulonii,XP_025342563.1,53.6684513092041
haemulonii,XP_025342569.1,52.53177285194397
haemulonii,XP_025342571.1,52.773064374923706
haemulonii,XP_025342572.1,54.93060350418091
haemulonii,XP_025342582.1,53.09622287750244
haemulonii,XP_025342585.1,55.40916919708252
haemulonii,XP_025342612.1,51.52374505996704
haemulonii,XP_025342620.1,56.94792866706848
haemulonii,XP_025342625.1,53.38446497917175
haemulonii,XP_025342627.1,53.45681309700012
haemulonii,XP_025342634.1,54.89802360534668
haemulonii,XP_025342640.1,52.62596011161804
haemulonii,XP_025342647.1,55.13995289802551
haemulonii,XP_025342652.1,50.14013051986694
haemulonii,XP_025342659.1,54.28861975669861
haemulonii,XP_025342675.1,51.260656118392944
haemulonii,XP_025342691.1,55.48105239868164
haemulonii,XP_025342692.1,54.61757183074951
haemulonii,XP_025342707.1,53.03433537483215
haemulonii,XP_025342718.1,53.08286547660828
haemulonii,XP_025342724.1,52.82160043716431
haemulonii,XP_025342725.1,56.79324269294739
haemulonii,XP_025342760.1,59.98609662055969
haemulonii,XP_025342767.1,54.79638576507568
haemulonii,XP_025342777.1,53.61683964729309
haemulonii,XP_025342789.1,51.83190703392029
haemulonii,XP_025342790.1,52.98821926116944
haemulonii,XP_025342797.1,52.22057104110718
haemulonii,XP_025342799.1,53.08670401573181
haemulonii,XP_025342817.1,52.82310247421265
haemulonii,XP_025342819.1,52.45641469955444
haemulonii,XP_025342822.1,52.102649211883545
haemulonii,XP_025342824.1,51.89110040664673
haemulonii,XP_025342826.1,55.113667249679565
haemulonii,XP_025342829.1,54.60534691810608
haemulonii,XP_025342842.1,58.357733488082886
haemulonii,XP_025342843.1,52.74661779403687
haemulonii,XP_025342903.1,51.83612108230591
haemulonii,XP_025342913.1,51.70432329177856
haemulonii,XP_025342919.1,53.95509004592896
haemulonii,XP_025342920.1,54.995930194854736
haemulonii,XP_025342921.1,54.75999116897583
haemulonii,XP_025342929.1,65.74980020523071
haemulonii,XP_025342937.1,51.70957446098328
haemulonii,XP_025342943.1,54.42436337471008
haemulonii,XP_025342953.1,51.56058073043823
haemulonii,XP_025342955.1,59.01312232017517
haemulonii,XP_025342973.1,54.95321750640869
haemulonii,XP_025342985.1,54.24116849899292
haemulonii,XP_025342990.1,50.47720670700073
haemulonii,XP_025342994.1,51.15090608596802
haemulonii,XP_025343016.1,52.805423736572266
haemulonii,XP_025343020.1,55.6257963180542
haemulonii,XP_025343046.1,55.6656539440155
haemulonii,XP_025343048.1,52.49667167663574
haemulonii,XP_025343053.1,52.18070149421692
haemulonii,XP_025343057.1,53.11380624771118
haemulonii,XP_025343059.1,55.89046478271485
haemulonii,XP_025343063.1,54.73490357398987
haemulonii,XP_025343065.1,56.33479952812195
haemulonii,XP_025343071.1,53.77004742622376
haemulonii,XP_025343076.1,51.59181356430054
haemulonii,XP_025343085.1,55.46286106109619
haemulonii,XP_025343088.1,54.27547693252564
haemulonii,XP_025343089.1,54.44896817207336
haemulonii,XP_025343092.1,52.23467946052551
haemulonii,XP_025343096.1,56.90804123878479
haemulonii,XP_025343104.1,59.53713655471802
haemulonii,XP_025343109.1,51.29591822624207
haemulonii,XP_025343114.1,51.64011120796204
haemulonii,XP_025343133.1,53.07013988494873
haemulonii,XP_025343139.1,53.22718024253845
haemulonii,XP_025343141.1,56.23064637184143
haemulonii,XP_025343157.1,52.55444645881653
haemulonii,XP_025343158.1,57.24397897720337
haemulonii,XP_025343159.1,54.43281531333923
haemulonii,XP_025343160.1,53.1286358833313
haemulonii,XP_025343176.1,52.07686424255371
haemulonii,XP_025343181.1,51.70416235923767
haemulonii,XP_025343182.1,53.97158265113831
haemulonii,XP_025343189.1,55.08187413215637
haemulonii,XP_025343198.1,56.29786849021912
haemulonii,XP_025343207.1,52.57478952407837
haemulonii,XP_025343214.1,56.82049989700317
haemulonii,XP_025343215.1,52.60299444198608
haemulonii,XP_025343218.1,55.38424253463745
haemulonii,XP_025343228.1,52.86380052566528
haemulonii,XP_025343241.1,52.17693448066712
haemulonii,XP_025343243.1,51.61323547363281
haemulonii,XP_025343247.1,53.615736961364746
haemulonii,XP_025343248.1,54.576003551483154
haemulonii,XP_025343264.1,52.61396169662476
haemulonii,XP_025343273.1,58.764106035232544
haemulonii,XP_025343283.1,60.42346358299256
haemulonii,XP_025343288.1,54.0078341960907
haemulonii,XP_025343290.1,57.96743035316467
haemulonii,XP_025343307.1,59.014564752578735
haemulonii,XP_025343315.1,52.57020592689514
haemulonii,XP_025343328.1,53.55130434036255
haemulonii,XP_025343342.1,55.870652198791504
haemulonii,XP_025343343.1,56.78991675376892
haemulonii,XP_025343346.1,51.8327534198761
haemulonii,XP_025343349.1,50.59502720832825
haemulonii,XP_025343368.1,52.934277057647705
haemulonii,XP_025343386.1,58.96037817001343
haemulonii,XP_025343401.1,55.017632246017456
haemulonii,XP_025343407.1,55.95773458480835
haemulonii,XP_025343420.1,51.18685960769653
haemulonii,XP_025343425.1,63.480281829833984
haemulonii,XP_025343428.1,51.06704831123352
haemulonii,XP_025343429.1,53.90536785125733
haemulonii,XP_025343463.1,52.94154286384583
haemulonii,XP_025343469.1,52.08615064620972
haemulonii,XP_025343471.1,52.528315782547
haemulonii,XP_025343487.1,51.56584978103638
haemulonii,XP_025343496.1,55.69068789482117
haemulonii,XP_025343500.1,56.56444430351257
haemulonii,XP_025343501.1,52.81052589416504
haemulonii,XP_025343511.1,51.452213525772095
haemulonii,XP_025343513.1,54.39340472221375
haemulonii,XP_025343521.1,53.22924852371216
haemulonii,XP_025343523.1,61.1668586730957
haemulonii,XP_025343524.1,54.94043231010437
haemulonii,XP_025343525.1,57.276153564453125
haemulonii,XP_025343544.1,54.20687198638916
haemulonii,XP_025343569.1,51.64172649383545
haemulonii,XP_025343574.1,52.600014209747314
haemulonii,XP_025343583.1,56.28440380096436
haemulonii,XP_025343590.1,52.89967060089111
haemulonii,XP_025343593.1,56.51816129684448
haemulonii,XP_025343608.1,59.72893834114075
haemulonii,XP_025343635.1,52.84249782562256
haemulonii,XP_025343646.1,54.711127281188965
haemulonii,XP_025343649.1,53.13950777053833
haemulonii,XP_025343651.1,51.72607898712158
haemulonii,XP_025343660.1,50.8434534072876
haemulonii,XP_025343668.1,51.9027054309845
haemulonii,XP_025343670.1,54.00155186653137
haemulonii,XP_025343677.1,53.003644943237305
haemulonii,XP_025343691.1,53.08191776275635
haemulonii,XP_025343692.1,55.491477251052856
haemulonii,XP_025343693.1,57.04428553581238
haemulonii,XP_025343700.1,52.072227001190186
haemulonii,XP_025343707.1,56.64334893226624
haemulonii,XP_025343708.1,56.53912425041199
haemulonii,XP_025343711.1,58.30301642417908
haemulonii,XP_025343712.1,54.28001284599304
haemulonii,XP_025343715.1,50.49276947975159
haemulonii,XP_025343721.1,54.12939190864563
haemulonii,XP_025343724.1,51.37943625450134
haemulonii,XP_025343733.1,64.79038000106812
haemulonii,XP_025343751.1,53.04045081138611
haemulonii,XP_025343782.1,53.205329179763794
haemulonii,XP_025343797.1,60.14021635055542
haemulonii,XP_025343798.1,52.225637435913086
haemulonii,XP_025343808.1,52.710288763046265
haemulonii,XP_025343812.1,56.474632024765015
haemulonii,XP_025343818.1,51.36459469795227
haemulonii,XP_025343819.1,56.91997408866882
haemulonii,XP_025343820.1,53.058844804763794
haemulonii,XP_025343821.1,55.6988000869751
haemulonii,XP_025343822.1,55.15149235725403
haemulonii,XP_025343826.1,52.90681719779968
haemulonii,XP_025343829.1,50.02383589744568
haemulonii,XP_025343882.1,53.32440733909607
haemulonii,XP_025343885.1,53.98443341255188
haemulonii,XP_025343893.1,50.39674043655396
haemulonii,XP_025343925.1,53.68517637252808
haemulonii,XP_025343934.1,50.37910342216492
haemulonii,XP_025343935.1,52.11250185966492
haemulonii,XP_025343944.1,51.67832970619202
haemulonii,XP_025343959.1,62.29861378669739
haemulonii,XP_025343964.1,50.56062936782837
haemulonii,XP_025343966.1,58.9658260345459
haemulonii,XP_025343970.1,53.18739414215088
haemulonii,XP_025343979.1,52.04347372055054
haemulonii,XP_025343981.1,52.15662717819214
haemulonii,XP_025343988.1,55.66673278808594
haemulonii,XP_025344008.1,51.63508057594299
haemulonii,XP_025344009.1,51.508599519729614
haemulonii,XP_025344025.1,56.45809769630432
haemulonii,XP_025344035.1,53.19111943244934
haemulonii,XP_025344041.1,51.36520266532898
haemulonii,XP_025344068.1,53.55255603790283
haemulonii,XP_025344070.1,51.868993043899536
haemulonii,XP_025344077.1,52.29918360710144
haemulonii,XP_025344078.1,57.909852266311646
haemulonii,XP_025344085.1,52.738118171691895
haemulonii,XP_025344088.1,58.061254024505615
haemulonii,XP_025344089.1,50.30022859573364
haemulonii,XP_025344098.1,58.44621062278748
haemulonii,XP_025344126.1,53.18232774734497
haemulonii,XP_025344135.1,53.89243364334106
haemulonii,XP_025344138.1,53.68468761444092
haemulonii,XP_025344139.1,55.3605854511261
haemulonii,XP_025344149.1,54.9807608127594
haemulonii,XP_025344152.1,56.66755437850952
haemulonii,XP_025344155.1,54.05595898628235
haemulonii,XP_025344156.1,52.42060422897339
haemulonii,XP_025344173.1,55.96756339073181
haemulonii,XP_025344187.1,50.593501329422
